X,Y,Signal Strength,Signal Quality,Network
67.04290062,24.88016165,19.66666667,Moderate,Telenor
67.36245048,24.87254487,19.5,Moderate,Telenor
67.2380917,24.83880285,7,No Coverage,Telenor
67.03908823,24.87749175,17.57142857,Moderate,Telenor
67.22806158,24.84896399,13.5,Bad,Telenor
67.21628244,24.85475884,16.41666667,Moderate,Telenor
67.04204182,24.87785024,24.15909091,Good,Telenor
66.96569506,24.95066516,24,Good,Telenor
67.0194567,24.90321073,18,Moderate,Telenor
66.95959309,24.91418532,24,Good,Telenor
66.9733432,24.95110714,20.57142857,Moderate,Telenor
66.9512331,24.97486761,18.92307692,Moderate,Telenor
66.98040479,24.91134605,27.78571429,Great,Telenor
66.98400933,24.91237496,26.55555556,Good,Telenor
66.99091715,24.90277011,11,Bad,Telenor
66.87285102,24.8772474,25.15384615,Good,Jazz
66.98749408,24.90424375,17.8,Moderate,Telenor
66.97572794,24.88260255,31,Great,Telenor
66.98347088,24.88519051,11.83333333,Bad,Telenor
66.96592254,24.93629484,23.5,Good,Telenor
66.99808345,24.91254849,12.5,Bad,Telenor
66.94848256,24.86646747,30.6,Great,Jazz
67.08146929,24.9875273,31,Great,Telenor
67.02205666,24.88952222,12.5,Bad,Telenor
66.98900031,24.9073056,17.47058824,Moderate,Telenor
66.98752711,24.88883121,19.69230769,Moderate,Telenor
66.9897402,24.88475725,17,Moderate,Telenor
67.09718931,24.91359562,18.1,Moderate,Telenor
67.09202984,24.93719976,26.84615385,Good,Telenor
67.10638362,24.92866405,21.28571429,Good,Telenor
67.10878577,24.90552743,27.32142857,Great,Zong
67.09900594,24.91426138,25.23529412,Good,Telenor
67.09931217,24.91450631,23.25,Good,Telenor
67.09822344,24.9136596,19.4375,Moderate,Zong
67.09851774,24.91388673,14.85714286,Bad,Telenor
67.01473257,25.05192097,24.28125,Good,Zong
67.01600293,25.05296626,9.888888889,Bad,Telenor
66.98590906,24.92818397,22.25,Good,Telenor
66.98517145,24.92960814,26,Good,Telenor
66.98392565,24.93783707,27.71428571,Great,Telenor
67.03402073,24.95882361,18.88888889,Moderate,Telenor
67.03302527,24.9578134,16.875,Moderate,Telenor
67.03273017,24.95718423,27.84615385,Great,Telenor
67.02726146,24.94193213,24.25,Good,Telenor
67.02840531,24.94360612,18.42857143,Moderate,Telenor
67.0289132,24.94437386,22.2,Good,Telenor
67.02958885,24.9464085,17.4,Moderate,Telenor
67.03001511,24.94719631,21.83333333,Good,Telenor
67.02963277,24.94741079,20.25,Moderate,Telenor
66.99028157,24.92376759,13.85714286,Bad,Telenor
66.98934177,24.91986652,6.25,No Coverage,Telenor
66.99027928,24.92379453,15.75,Moderate,Telenor
67.03275571,24.95957543,20.14285714,Moderate,Telenor
67.01768726,25.04894275,14.5,Bad,Telenor
67.01771808,25.04595573,17.5,Moderate,Telenor
67.03341139,24.960558,24,Good,Telenor
66.97937992,24.93556041,25.5,Good,Telenor
66.97681339,24.93514752,22.75,Good,Telenor
67.0312377,24.94766808,28.57142857,Great,Telenor
66.99216487,24.89181096,18.75,Moderate,Telenor
66.99271469,24.88960513,12.4,Bad,Telenor
67.0075127,24.91174654,13.2,Bad,Telenor
66.96497639,24.87746372,18,Moderate,Telenor
66.9785947,24.90198673,23.14285714,Good,Telenor
67.01907294,24.93049666,14,Bad,Telenor
66.97660929,24.88175001,14,Bad,Telenor
66.97765982,24.87898305,11.07142857,Bad,Telenor
66.96107027,24.87539084,31,Great,Telenor
66.97626842,24.90643232,26,Good,Telenor
67.00053112,24.90597326,18,Moderate,Telenor
66.97616656,24.89780905,11.5,Bad,Telenor
66.97869253,24.89890957,24.42307692,Good,Telenor
66.97789337,24.8983049,11.23913043,Bad,Telenor
66.97803984,24.89842456,25.83333333,Good,Telenor
66.97836984,24.89868228,26.11111111,Good,Telenor
66.97407591,24.89813716,24.78787879,Good,Telenor
67.02957372,24.9497103,17.6,Moderate,Telenor
67.03146657,24.95157902,17.33333333,Moderate,Telenor
66.98549823,24.93773477,27.33333333,Great,Telenor
66.93945657,24.97003783,19.66666667,Moderate,Telenor
66.94134934,24.96860292,13,Bad,Telenor
67.14388108,24.82101867,17.88888889,Moderate,Telenor
67.14610895,24.81667264,14.4,Bad,Telenor
67.11009167,24.83261429,14.5,Bad,Telenor
67.10982315,24.83290639,19.35714286,Moderate,Telenor
67.15449446,24.84244538,9.6,Bad,Telenor
67.15446477,24.84243917,25.85714286,Good,Telenor
67.1064254,24.83188484,18.07142857,Moderate,Zong
67.22645836,24.83658403,11,Bad,Telenor
67.15554966,24.81087514,9,Bad,Telenor
67.1557341,24.81106495,8.285714286,No Coverage,Telenor
67.15551765,24.81199416,13.28571429,Bad,Telenor
67.15814576,24.81137321,17.42857143,Moderate,Telenor
67.14459993,24.8224981,10.71428571,Bad,Telenor
67.1437957,24.82235695,14.66666667,Bad,Telenor
67.14811581,24.81480526,14.5,Bad,Telenor
67.14860641,24.81735346,11.88888889,Bad,Telenor
67.10416145,24.83844226,14.71428571,Bad,Telenor
67.16988992,24.83271016,18.5,Moderate,Telenor
67.15649508,24.84283418,15,Moderate,Telenor
67.17173739,24.83186718,23.4,Good,Jazz
67.1811159,24.83892824,31,Great,Jazz
67.15653932,24.84275804,17.9,Moderate,Telenor
67.15988443,24.84274706,24.5,Good,Telenor
67.12553701,24.81539232,14.625,Bad,Telenor
67.04677703,24.96280399,22.2,Good,Telenor
67.01862425,24.93220918,20.2,Moderate,Telenor
67.02995433,24.93736736,25.5,Good,Telenor
67.05570455,24.94715411,31,Great,Telenor
67.18593923,24.87272582,17,Moderate,Telenor
67.01021182,24.81474125,29.33333333,Great,Telenor
67.02292375,24.81741042,10.5,Bad,Telenor
67.00954122,24.8212085,20,Moderate,Telenor
67.03408967,24.80974573,11.57142857,Bad,Telenor
67.03553643,24.82620293,21,Good,Telenor
67.00688122,24.81303212,15.47368421,Moderate,Telenor
67.00672103,24.81396541,16.76086957,Moderate,Telenor
67.00738453,24.81388418,23,Good,Telenor
67.04987838,24.82934867,23.3,Good,Telenor
67.03004328,24.83528249,13.6,Bad,Telenor
66.97939421,24.82186657,18.2,Moderate,Telenor
66.97345212,24.93581349,28.75,Great,Telenor
66.96875655,24.94317218,23.28571429,Good,Telenor
66.96667738,24.94090735,9.666666667,Bad,Telenor
66.96148719,24.94198326,12.6,Bad,Telenor
66.96064161,24.94158898,8.333333333,No Coverage,Telenor
66.96463633,24.91287995,31,Great,Telenor
66.96721582,24.91257068,24.5,Good,Telenor
66.95775201,24.91607017,5.6,No Coverage,Telenor
66.95685618,24.91552599,11.92857143,Bad,Telenor
66.91988611,24.87221505,16.14285714,Moderate,Jazz
66.97078062,24.92242999,16.14285714,Moderate,Telenor
66.95170739,24.93085361,26,Good,Telenor
66.91759035,24.86649901,25.375,Good,Telenor
66.88824808,24.87862094,5.5,No Coverage,Telenor
66.8986755,24.8762307,11.85714286,Bad,Telenor
66.91923181,24.86898574,17.24489796,Moderate,Telenor
66.96104987,24.95232635,23.5,Good,Telenor
66.9489691,24.86491158,15,Moderate,Telenor
66.94324147,24.8670004,17,Moderate,Telenor
66.94753125,24.86454937,14.71428571,Bad,Telenor
66.95716123,24.86680521,30.2,Great,Telenor
66.94857337,24.86481209,11.5,Bad,Telenor
66.94629414,24.86415665,16,Moderate,Telenor
66.95535361,24.91559763,24.3,Good,Jazz
66.96354605,24.91507897,30,Great,Jazz
66.96708041,24.9037525,29.5,Great,Telenor
66.96630377,24.9043591,21,Good,Telenor
66.9641189,24.90427642,17.94444444,Moderate,Telenor
66.95786885,24.92713179,13,Bad,Telenor
66.95621901,24.9247083,21.6,Good,Telenor
66.95256809,24.92386227,19.35714286,Moderate,Telenor
66.95227518,24.92430123,20.8,Moderate,Telenor
66.95382781,24.91398407,23.55555556,Good,Telenor
66.91972809,24.9632312,28.33333333,Great,Jazz
66.94697085,24.95639449,24.75,Good,Telenor
66.94667296,24.9552339,29.5,Great,Telenor
66.9664807,24.91595223,17.25,Moderate,Telenor
66.94146686,24.92588549,17,Moderate,Telenor
66.93370572,24.92224338,11.61538462,Bad,Telenor
66.96152237,24.87279691,26,Good,Jazz
66.93485576,24.92340808,11,Bad,Telenor
66.96151955,24.92645502,21.72727273,Good,Zong
66.93414341,24.95900307,20.14285714,Moderate,Telenor
66.94793913,24.95020722,26,Good,Telenor
66.94978189,24.95104009,25.66666667,Good,Telenor
66.94870828,24.94930011,18.4,Moderate,Telenor
66.94916125,24.9495092,31,Great,Telenor
66.94970932,24.94976185,14,Bad,Telenor
66.94996131,24.94987825,22,Good,Telenor
66.93814265,24.91845942,30.375,Great,Jazz
67.12597884,24.81591886,10.51851852,Bad,Telenor
67.14562361,24.8165177,17.7,Moderate,Telenor
67.16470029,24.80809309,16,Moderate,Telenor
67.12451644,24.83660142,22.5625,Good,Telenor
67.12315841,24.83633231,25.93333333,Good,Telenor
67.12665529,24.83701679,14.53571429,Bad,Telenor
67.12543554,24.83677466,14.92857143,Bad,Telenor
67.14566834,24.81421963,17.2,Moderate,Telenor
67.10085168,24.8364169,20.125,Moderate,Telenor
67.15548122,24.84254116,11,Bad,Telenor
67.15687322,24.84291209,13.57142857,Bad,Telenor
67.22508232,24.8161348,19.66666667,Moderate,Telenor
67.09252049,24.92930859,16.45454545,Moderate,Telenor
67.10397331,24.91448786,18.375,Moderate,Telenor
67.10012725,24.91194437,21.33333333,Good,Telenor
67.11357955,24.90362647,11.57142857,Bad,Telenor
67.08435785,24.89328635,14.94736842,Bad,Telenor
67.10924375,24.90897645,26,Good,Zong
67.07777328,24.91128016,20.54545455,Moderate,Telenor
67.09980288,24.9106307,24.27272727,Good,Telenor
67.08843797,24.91551835,21.86666667,Good,Telenor
67.08066121,24.91237195,20.25,Moderate,Telenor
67.1034659,24.83736639,24.5,Good,Telenor
67.11396559,24.84036172,18.83333333,Moderate,Telenor
67.10075254,24.83685787,8,No Coverage,Telenor
67.10102004,24.83566906,7.142857143,No Coverage,Telenor
67.10111431,24.83524814,26.75,Good,Telenor
67.10155927,24.83524941,30,Great,Telenor
67.10190865,24.83612066,18,Moderate,Telenor
67.10227387,24.83697122,20.91666667,Moderate,Telenor
67.10352656,24.83747908,24,Good,Zong
67.10355557,24.83748513,18.66666667,Moderate,Telenor
67.10340738,24.83829253,16.73333333,Moderate,Telenor
67.11140193,24.83986954,16.3,Moderate,Telenor
67.10241732,24.83809812,25.16666667,Good,Telenor
67.17930369,24.83652771,18.1875,Moderate,Telenor
67.17313485,24.83440328,10.66666667,Bad,Telenor
67.16963107,24.83280564,9.833333333,Bad,Telenor
67.18505837,24.836046,31,Great,Telenor
67.17476852,24.83371812,17,Moderate,Telenor
67.24161494,24.81544971,15,Moderate,Telenor
67.00064367,24.91374397,15.25,Moderate,Telenor
67.00176177,24.91473466,13.4,Bad,Telenor
66.99712662,24.91090468,18.85,Moderate,Telenor
66.99367513,24.89660794,7.3,No Coverage,Telenor
66.99597147,24.90554275,19.55555556,Moderate,Telenor
67.01186447,24.90488418,11,Bad,Telenor
67.01083165,24.90732151,10.27272727,Bad,Telenor
67.011835,24.90768806,17.75,Moderate,Telenor
67.00241837,24.91280845,18.25,Moderate,Telenor
67.0049921,24.91216349,29.66666667,Great,Jazz
66.98339437,24.90578598,25.25,Good,Telenor
66.97323563,24.90250317,12.62790698,Bad,Telenor
66.99554022,24.9055631,10.52380952,Bad,Telenor
66.993938,24.90224515,8.588235294,No Coverage,Telenor
66.99077344,24.89979992,20.33333333,Moderate,Telenor
67.00881093,24.91543987,17.85714286,Moderate,Telenor
66.99199221,24.9035111,17,Moderate,Telenor
66.95048255,24.95011853,15.66666667,Moderate,Zong
66.95127117,24.95048341,18,Moderate,Telenor
67.13580457,24.79719657,20.33333333,Moderate,Telenor
67.13581025,24.79716989,18.57142857,Moderate,Telenor
67.17373501,24.81798187,15,Moderate,Telenor
67.17383597,24.81764739,14.5,Bad,Telenor
67.17982627,24.83659269,23.33333333,Good,Jazz
67.14387502,24.82104517,22,Good,Telenor
67.1443136,24.819606,21.5,Good,Telenor
67.14229853,24.81591852,29,Great,Telenor
67.14620479,24.81669205,16.1875,Moderate,Telenor
67.15700359,24.82339422,9.454545455,Bad,Telenor
67.16858425,24.81545617,12.84848485,Bad,Telenor
67.16899022,24.81391728,15,Moderate,Telenor
67.17235784,24.80938351,28.5,Great,Zong
67.16568814,24.82300215,14,Bad,Telenor
67.15386844,24.81689873,17.2,Moderate,Telenor
67.15484605,24.82085602,21.875,Good,Telenor
67.15686245,24.82395562,12,Bad,Telenor
67.02303494,24.90715258,12.83333333,Bad,Telenor
67.02256444,24.90908494,13,Bad,Telenor
67.02337374,24.90852624,12.55555556,Bad,Telenor
67.02706904,24.92284831,10.5,Bad,Telenor
67.03696593,24.90253382,12.75,Bad,Telenor
67.18000287,24.82389584,28.6,Great,Telenor
67.18248386,24.82307873,21.5,Good,Telenor
67.18174166,24.8219394,12,Bad,Telenor
67.17111949,24.8181248,19.55555556,Moderate,Telenor
67.14209221,24.79965491,30,Great,Telenor
67.15484311,24.8605066,21.35,Good,Jazz
67.36944721,24.95208077,26,Good,Jazz
67.39771636,24.9504116,15,Moderate,Jazz
67.38688328,25.0058899,28.8,Great,Jazz
67.38859394,25.09576648,26,Good,Jazz
67.02531253,24.88533254,31,Great,Jazz
67.14680897,24.81928622,21,Good,Telenor
67.16391027,24.84088109,15,Moderate,Telenor
67.19491789,24.81205027,13,Bad,Telenor
67.18702118,24.83732665,16,Moderate,Telenor
67.3853682,25.05431259,15.6,Moderate,Jazz
67.39784238,25.01689087,11.5,Bad,Jazz
67.39927849,24.96217945,17.25,Moderate,Jazz
67.36946099,24.95238777,31,Great,Jazz
67.35851186,24.99569837,24.25,Good,Jazz
67.41032419,25.06358251,16,Moderate,Jazz
67.40958072,25.06357856,24,Good,Jazz
67.4076706,25.06107654,21,Good,Jazz
67.39724551,25.05764067,20.75,Moderate,Jazz
67.38438281,25.05537663,21,Good,Jazz
67.26031352,24.85365822,17.4,Moderate,Telenor
67.25997582,24.85299798,13.83333333,Bad,Telenor
67.25949551,24.85299151,22.44827586,Good,Telenor
67.28385366,24.85707463,24,Good,Telenor
67.49705545,24.81503596,9.25,Bad,Telenor
67.50361255,24.83812218,10.66666667,Bad,Telenor
67.25653384,24.86109129,18,Moderate,Telenor
67.47696248,24.85513817,15,Moderate,Telenor
67.28360797,24.85884561,16,Moderate,Telenor
67.25695161,24.85665793,11,Bad,Telenor
67.47793384,24.84524385,19.5,Moderate,Telenor
67.19224652,24.88368037,24,Good,Telenor
67.36076539,24.95227645,16.5,Moderate,Telenor
67.26675965,24.92426932,18.5,Moderate,Telenor
67.25649887,24.92041937,20,Moderate,Telenor
67.26843254,24.93733796,23,Good,Telenor
67.22357185,24.91033339,30.26666667,Great,Jazz
67.19255338,24.89640818,25.14285714,Good,Telenor
67.1785479,24.89386533,15,Moderate,Telenor
67.17564713,24.88531821,14.8,Bad,Telenor
67.17593644,24.88610503,15.16666667,Moderate,Telenor
67.17573047,24.88616069,8.2,No Coverage,Telenor
67.17338331,24.88497631,23.5,Good,Telenor
67.19147434,24.91074601,9.111111111,Bad,Telenor
67.19124579,24.8855769,31,Great,Telenor
67.14093008,24.8431387,19,Moderate,Telenor
67.11917487,24.83283853,22.6,Good,Telenor
67.12003663,24.83354299,29,Great,Telenor
67.16066305,24.84614065,18,Moderate,Telenor
67.10770498,24.84065301,12.33333333,Bad,Telenor
67.098738,24.82886149,17.54545455,Moderate,Telenor
67.14586183,24.84569692,29.625,Great,Telenor
67.14111735,24.8423379,18.5,Moderate,Telenor
67.14080567,24.84311491,20,Moderate,Telenor
67.14517402,24.84326671,19.75,Moderate,Telenor
67.16116845,24.88159408,14,Bad,Telenor
67.11730616,24.85546126,19.13043478,Moderate,Telenor
67.14030784,24.8399543,31,Great,Telenor
67.14112276,24.83978266,30.72222222,Great,Telenor
67.14006132,24.84105322,20.7,Moderate,Telenor
67.1412605,24.83978,31,Great,Telenor
67.11707283,24.85644613,10.53846154,Bad,Telenor
67.11829338,24.85073299,22.5106383,Good,Telenor
67.11590472,24.83139768,31,Great,Telenor
67.12130696,24.83135442,13.43478261,Bad,Telenor
67.11649271,24.83176204,11.33333333,Bad,Telenor
67.12084221,24.83150996,14.05263158,Bad,Telenor
67.14034778,24.84227249,24.22222222,Good,Telenor
67.14062067,24.84165452,25.71428571,Good,Telenor
67.14043339,24.83939276,31,Great,Telenor
67.14074938,24.8416801,25.375,Good,Telenor
67.14508249,24.84207835,16.5,Moderate,Telenor
67.1208093,24.83498198,12.125,Bad,Telenor
67.10408731,24.83933083,21.75,Good,Telenor
67.14358407,24.84068503,28,Great,Telenor
67.11301571,24.84984119,19.52380952,Moderate,Telenor
67.10850974,24.81960693,16.73333333,Moderate,Telenor
67.11924341,24.83121818,16,Moderate,Telenor
67.1452837,24.84194406,14.36363636,Bad,Telenor
67.14508957,24.84205198,14.5,Bad,Telenor
67.14425601,24.84076341,16,Moderate,Telenor
67.140056,24.84107853,10.53333333,Bad,Telenor
67.10435204,24.83938534,24.33333333,Good,Telenor
67.11752419,24.83247369,9.428571429,Bad,Telenor
67.14389854,24.84068935,16.5,Moderate,Telenor
67.11397857,24.83336025,31,Great,Telenor
67.20701297,24.92755258,30.25,Great,Jazz
67.09428602,24.84081928,28.41666667,Great,Telenor
67.1174613,24.83273664,22,Good,Telenor
67.14452963,24.84090041,23.55555556,Good,Telenor
67.11616733,24.83358831,10.11111111,Bad,Telenor
67.1181752,24.85124151,26.11111111,Good,Telenor
67.11860437,24.83280822,31,Great,Telenor
67.11988401,24.8521424,13.54545455,Bad,Telenor
67.11594057,24.83056713,8.322580645,No Coverage,Telenor
67.09471266,24.83901791,14,Bad,Telenor
67.09848723,24.82931976,19,Moderate,Telenor
67.11386792,24.83333835,18,Moderate,Telenor
67.14637779,24.84109532,25.13636364,Good,Telenor
67.0979294,24.84189896,31,Great,Telenor
67.14648873,24.84195281,21.04651163,Good,Telenor
67.09850892,24.83921111,20.78947368,Moderate,Telenor
67.10011942,24.83852476,29.25,Great,Zong
67.11824417,24.83101106,27.25,Great,Telenor
67.11656044,24.83116331,9.761904762,Bad,Telenor
67.09893503,24.84743223,29.10344828,Great,Telenor
67.09750015,24.82977267,25.5,Good,Telenor
67.14579366,24.84596474,27.28571429,Great,Telenor
67.11746036,24.83140786,31,Great,Telenor
67.1022144,24.83638346,19.5,Moderate,Telenor
67.09961381,24.84214722,10.38461538,Bad,Telenor
67.11763569,24.83144242,15,Moderate,Telenor
67.09944646,24.84515604,23,Good,Telenor
67.39019415,25.04803441,11.66666667,Bad,Jazz
67.39795047,25.04588745,22.5,Good,Jazz
67.39664604,25.04157133,24.86666667,Good,Jazz
67.38477226,24.99516244,16,Moderate,Jazz
67.10211756,24.87808016,24.42857143,Good,Telenor
67.10032296,24.88088896,22.66666667,Good,Zong
67.10064023,24.88027019,11.85714286,Bad,Telenor
67.10062787,24.88028131,19.28571429,Moderate,Telenor
67.10032321,24.88087313,16,Moderate,Telenor
67.10211788,24.87809439,20.8,Moderate,Telenor
67.10042874,24.84602139,13.5,Bad,Telenor
67.10863173,24.83447419,6,No Coverage,Telenor
67.10561523,24.84553763,13.33333333,Bad,Telenor
67.10508726,24.84720374,12.55555556,Bad,Telenor
67.10720307,24.84058564,18.25,Moderate,Telenor
67.1168767,24.83254479,6.375,No Coverage,Telenor
67.10962441,24.84048527,12,Bad,Telenor
67.1049602,24.83979603,16.85714286,Moderate,Telenor
67.10901039,24.84388533,30.625,Great,Telenor
67.10654217,24.84651612,18,Moderate,Telenor
67.1007315,24.84655729,17.5,Moderate,Telenor
67.09862223,24.84288899,24,Good,Jazz
67.10328032,24.84683894,17.57142857,Moderate,Telenor
67.09840921,24.84567014,21.81818182,Good,Telenor
67.117466,24.83236908,17.875,Moderate,Telenor
67.11660628,24.83362906,12.5,Bad,Telenor
67.10498797,24.84174314,12,Bad,Telenor
67.10155951,24.84239128,19.92307692,Moderate,Telenor
67.12151918,24.85391979,14.22222222,Bad,Telenor
67.10467842,24.83944813,25.5,Good,Telenor
67.10868433,24.84132105,20.5,Moderate,Telenor
67.10558977,24.8475283,12,Bad,Telenor
67.11352137,24.83277481,17.66666667,Moderate,Telenor
67.10209059,24.84682972,23.5,Good,Zong
67.09839077,24.84576026,28.16666667,Great,Telenor
67.06952596,24.99182966,31,Great,Jazz
67.06426643,25.00436624,30.6,Great,Jazz
67.05414228,25.00038851,24.6,Good,Jazz
67.11362629,25.01722682,15,Moderate,Telenor
67.08058228,24.96447991,27.85714286,Great,Jazz
67.09452362,24.99906165,31,Great,Jazz
67.06981835,24.97234515,31,Great,Jazz
67.09794266,25.03385423,31,Great,Jazz
67.07046709,25.03369959,19.75,Moderate,Telenor
67.05584943,25.00870069,23.8,Good,Jazz
67.06597687,25.0337962,19.33333333,Moderate,Telenor
